time,pm_pred,stator_yoke_pred,stator_tooth_pred,stator_winding_pred
796.0,64.5903,54.100204,59.344883,77.78073
796.5,64.614136,54.116207,59.364784,77.81203
797.0,64.63855,54.132492,59.384937,77.84405
797.5,64.66326,54.14894,59.405254,77.876465
798.0,64.68826,54.16559,59.425777,77.909294
798.5,64.713585,54.182487,59.446568,77.94262
799.0,64.73889,54.199455,59.467464,77.976
799.5,64.76376,54.21624,59.488213,78.008865
800.0,64.78809,54.232727,59.508675,78.041016
800.5,64.81183,54.24885,59.528763,78.072334
801.0,64.83471,54.264515,59.548397,78.10251
801.5,64.856674,54.27973,59.56761,78.131516
802.0,64.87826,54.294735,59.58662,78.16002
802.5,64.899895,54.309696,59.605568,78.188515
803.0,64.92112,54.324417,59.62426,78.21643
803.5,64.94142,54.338654,59.642418,78.24302
804.0,64.96072,54.352337,59.659946,78.26812
804.5,64.979004,54.365463,59.67679,78.29165
805.0,64.99643,54.378128,59.693085,78.313866
805.5,65.01333,54.390556,59.709137,78.33539
806.0,65.029945,54.40288,59.72513,78.35662
806.5,65.046394,54.41516,59.741116,78.37771
807.0,65.06241,54.427284,59.75698,78.3983
807.5,65.07773,54.43911,59.772556,78.418
808.0,65.092636,54.450737,59.78793,78.43713
808.5,65.10751,54.462345,59.80326,78.45621
809.0,65.122475,54.47393,59.818504,78.47526
809.5,65.13736,54.485397,59.83346,78.49389
810.0,65.15192,54.4967,59.848118,78.51181
810.5,65.16643,54.50801,59.86291,78.52994
811.0,65.181244,54.51955,59.878086,78.548775
811.5,65.196495,54.531376,59.893703,78.56846
812.0,65.21204,54.543476,59.909775,78.588875
812.5,65.2278,54.55587,59.92636,78.61
813.0,65.24338,54.56832,59.94319,78.63125
813.5,65.25823,54.580486,59.95976,78.65158
814.0,65.27259,54.59242,59.976078,78.67122
814.5,65.286896,54.60431,59.99238,78.69081
815.0,65.30115,54.61623,60.00874,78.7104
815.5,65.31543,54.628296,60.02528,78.73011
816.0,65.330246,54.640736,60.042267,78.75067
816.5,65.345985,54.653717,60.059883,78.77261
817.0,65.36268,54.66729,60.078133,78.79595
817.5,65.38031,54.681458,60.096996,78.82062
818.0,65.39874,54.696117,60.116375,78.846405
818.5,65.41778,54.711117,60.13611,78.87308
819.0,65.43742,54.726444,60.156197,78.90061
819.5,65.45778,54.74221,60.1767,78.92911
820.0,65.478836,54.75842,60.197617,78.95853
820.5,65.50055,54.775013,60.218895,78.98881
821.0,65.52283,54.791897,60.240448,79.01983
821.5,65.54551,54.808926,60.262108,79.05129
822.0,65.568375,54.82604,60.283844,79.083
822.5,65.59139,54.8433,60.305775,79.115005
823.0,65.61477,54.860844,60.327976,79.14752
823.5,65.63862,54.87873,60.35047,79.18064
824.0,65.66284,54.896866,60.373177,79.2142
824.5,65.68725,54.9151,60.39595,79.24797
825.0,65.711716,54.93334,60.418736,79.2818
825.5,65.73624,54.95158,60.441525,79.31568
826.0,65.761055,54.969925,60.464363,79.349846
826.5,65.78642,54.98848,60.487305,79.38452
827.0,65.81248,55.007248,60.510326,79.419815
827.5,65.83923,55.026184,60.533375,79.45572
828.0,65.86662,55.04521,60.55638,79.492134
828.5,65.894516,55.06423,60.5793,79.52897
829.0,65.922585,55.08317,60.6021,79.5659
829.5,65.95069,55.102104,60.624863,79.60284
830.0,65.97911,55.12121,60.647743,79.64009
830.5,66.00804,55.14061,60.670853,79.677895
831.0,66.03711,55.16014,60.694077,79.71586
831.5,66.06585,55.17956,60.717224,79.753494
832.0,66.09398,55.1987,60.740192,79.79046
832.5,66.1213,55.217464,60.7629,79.82656
833.0,66.1477,55.235756,60.78527,79.86163
833.5,66.17305,55.253475,60.807205,79.89554
834.0,66.19739,55.27061,60.828655,79.92822
834.5,66.22076,55.287193,60.849632,79.959694
835.0,66.243324,55.30337,60.870277,79.990234
835.5,66.265396,55.319386,60.890873,80.02034
836.0,66.28723,55.335373,60.911514,80.05029
836.5,66.30891,55.35134,60.932182,80.08013
837.0,66.33008,55.367096,60.952717,80.10945
837.5,66.35036,55.382393,60.972862,80.13767
838.0,66.36978,55.397285,60.992664,80.16487
838.5,66.388596,55.411987,61.01225,80.19123
839.0,66.40687,55.426514,61.03162,80.216805
839.5,66.42449,55.44073,61.05064,80.241425
840.0,66.44177,55.45471,61.069416,80.26556
840.5,66.45906,55.468567,61.088074,80.289665
841.0,66.476616,55.482475,61.106777,80.31411
841.5,66.4947,55.496628,61.125744,80.3393
842.0,66.51317,55.51103,61.14504,80.36516
842.5,66.53185,55.525692,61.16461,80.39136
843.0,66.55074,55.54061,61.1844,80.41779
843.5,66.56978,55.555702,61.20433,80.444374
844.0,66.58876,55.570847,61.224293,80.47086
844.5,66.607544,55.585945,61.24419,80.49705
845.0,66.62618,55.601006,61.264038,80.522995
845.5,66.64479,55.616093,61.283897,80.5489
846.0,66.663704,55.63129,61.3039,80.57525
846.5,66.6831,55.646603,61.324074,80.60233
847.0,66.70277,55.661964,61.344337,80.62985
847.5,66.72262,55.677372,61.364674,80.65766
848.0,66.74288,55.692924,61.385147,80.68599
848.5,66.76373,55.708675,61.405773,80.71497
849.0,66.78518,55.7246,61.4265,80.74458
849.5,66.8072,55.740665,61.44726,80.774734
850.0,66.82986,55.756863,61.46803,80.80545
850.5,66.853134,55.773132,61.488735,80.83666
851.0,66.87658,55.78926,61.509193,80.867836
851.5,66.899734,55.80505,61.5292,80.89837
852.0,66.92262,55.820553,61.54884,80.92835
852.5,66.94544,55.83595,61.568344,80.95816
853.0,66.967964,55.851215,61.587734,80.98762
853.5,66.98999,55.866306,61.607,81.01651
854.0,67.01135,55.88111,61.626007,81.044586
854.5,67.03179,55.895424,61.64447,81.07132
855.0,67.05138,55.90924,61.662334,81.09671
855.5,67.070305,55.922653,61.67967,81.120995
856.0,67.088905,55.935806,61.696613,81.14459
856.5,67.107475,55.948853,61.713326,81.16792
857.0,67.12636,55.96197,61.730034,81.1915
857.5,67.14589,55.97535,61.747,81.21593
858.0,67.16607,55.98901,61.764294,81.24128
858.5,67.18681,56.002934,61.781883,81.26743
859.0,67.20827,56.017185,61.799824,81.29457
859.5,67.230515,56.03179,61.818134,81.32279
860.0,67.253365,56.046677,61.83673,81.351814
860.5,67.276596,56.061752,61.855537,81.381386
861.0,67.30017,56.077038,61.874615,81.411514
861.5,67.324165,56.092663,61.89412,81.442375
862.0,67.34845,56.10856,61.913967,81.47376
862.5,67.37277,56.12456,61.933983,81.505325
863.0,67.39718,56.14069,61.954178,81.53709
863.5,67.4218,56.15705,61.974663,81.56928
864.0,67.446815,56.173748,61.99555,81.602135
864.5,67.47229,56.19086,62.016876,81.635704
865.0,67.49777,56.208164,62.038445,81.66942
865.5,67.52281,56.225353,62.059998,81.70274
866.0,67.547775,56.242527,62.08157,81.73603
866.5,67.57304,56.259834,62.10326,81.769684
867.0,67.59818,56.277084,62.12491,81.8032
867.5,67.6227,56.294006,62.14627,81.83594
868.0,67.64619,56.310387,62.167114,81.867325
868.5,67.668274,56.326008,62.187225,81.89684
869.0,67.68855,56.34067,62.20633,81.92385
869.5,67.70667,56.354195,62.22415,81.94772
870.0,67.72291,56.366707,62.240746,81.968704
870.5,67.7376,56.378376,62.256264,81.98725
871.0,67.75084,56.38931,62.270844,82.003494
871.5,67.76277,56.399673,62.284702,82.017746
872.0,67.773094,56.409447,62.29747,82.02887
872.5,67.781685,56.41859,62.30901,82.036514
873.0,67.78847,56.427063,62.31917,82.040306
873.5,67.79331,56.43481,62.32776,82.039764
874.0,67.79717,56.442177,62.33545,82.03682
874.5,67.80137,56.449654,62.343292,82.034386
875.0,67.80647,56.45746,62.351864,82.03397
875.5,67.81277,56.465714,62.361496,82.03644
876.0,67.82007,56.47435,62.372112,82.041504
876.5,67.827934,56.483246,62.38344,82.04827
877.0,67.836105,56.492336,62.39528,82.05613
877.5,67.84441,56.50158,62.407516,82.06465
878.0,67.85281,56.510998,62.420155,82.073715
878.5,67.86141,56.520664,62.433285,82.083496
879.0,67.87042,56.530613,62.4469,82.09417
879.5,67.87972,56.540703,62.46074,82.10541
880.0,67.88946,56.55099,62.47487,82.11739
880.5,67.89996,56.561672,62.48957,82.130745
881.0,67.910995,56.57267,62.504715,82.14502
881.5,67.92217,56.583794,62.52005,82.15959
882.0,67.93356,56.5951,62.53565,82.17459
882.5,67.94539,56.606735,62.551666,82.190315
883.0,67.95748,56.61866,62.56804,82.20649
883.5,67.9697,56.630833,62.584694,82.22284
884.0,67.98216,56.64326,62.601627,82.23955
884.5,67.994896,56.655884,62.618786,82.25666
885.0,68.00772,56.668556,62.636017,82.27395
885.5,68.020424,56.681095,62.65313,82.2911
886.0,68.033165,56.693577,62.67019,82.30834
886.5,68.04623,56.706165,62.687378,82.32609
887.0,68.0595,56.718838,62.70467,82.34415
887.5,68.07286,56.731564,62.722023,82.36233
888.0,68.08635,56.744385,62.739475,82.3807
888.5,68.10006,56.757374,62.75709,82.39936
889.0,68.11397,56.770535,62.77487,82.41827
889.5,68.12802,56.783867,62.7928,82.43731
890.0,68.142006,56.797264,62.81077,82.45619
890.5,68.155716,56.8106,62.828644,82.47463
891.0,68.16905,56.823776,62.846367,82.49254
891.5,68.1819,56.836708,62.86385,82.509766
892.0,68.19408,56.84932,62.881023,82.526054
892.5,68.20564,56.861706,62.89797,82.54143
893.0,68.217125,56.874146,62.914932,82.55657
893.5,68.22892,56.886864,62.932087,82.571945
894.0,68.24089,56.899773,62.949352,82.58737
894.5,68.252754,56.912678,62.9666,82.6026
895.0,68.264145,56.92535,62.98364,82.61717
895.5,68.27479,56.937622,63.00034,82.63078
896.0,68.28476,56.94952,63.016724,82.64353
896.5,68.29418,56.96112,63.03286,82.655594
897.0,68.30326,56.972565,63.048847,82.667145
897.5,68.31224,56.98403,63.064785,82.678345
898.0,68.32137,56.9957,63.08077,82.68938
898.5,68.3308,57.00767,63.096832,82.70034
899.0,68.34045,57.01984,63.11296,82.711296
899.5,68.3502,57.032074,63.12916,82.722435
900.0,68.36004,57.044304,63.145435,82.733864
900.5,68.36998,57.056522,63.161777,82.74565
901.0,68.380165,57.068813,63.178253,82.75794
901.5,68.3907,57.081257,63.1949,82.7708
902.0,68.40127,57.09374,63.211555,82.78363
902.5,68.411606,57.106174,63.228077,82.79592
903.0,68.42202,57.118652,63.24464,82.80829
903.5,68.432686,57.131187,63.261337,82.821236
904.0,68.44345,57.14372,63.278084,82.83447
904.5,68.45428,57.1563,63.294857,82.8477
905.0,68.46534,57.169033,63.311737,82.861206
905.5,68.47677,57.18192,63.328796,82.8753
906.0,68.48858,57.19491,63.346035,82.890144
906.5,68.50067,57.20789,63.36336,82.905655
907.0,68.51274,57.220737,63.380642,82.92134
907.5,68.52467,57.23347,63.39785,82.93693
908.0,68.53653,57.246105,63.415,82.95251
908.5,68.54827,57.2586,63.43205,82.96802
909.0,68.55994,57.270992,63.449024,82.98352
909.5,68.57173,57.283424,63.466053,82.999214
910.0,68.5839,57.296078,63.48329,83.01543
910.5,68.596664,57.309086,63.50083,83.03235
911.0,68.609856,57.322323,63.518597,83.049866
911.5,68.623184,57.335556,63.53639,83.06764
912.0,68.636314,57.348568,63.553993,83.08526
912.5,68.648994,57.3612,63.57123,83.10229
913.0,68.661316,57.373474,63.588108,83.118835
913.5,68.67342,57.38548,63.60467,83.13507
914.0,68.68516,57.39714,63.62081,83.15068
914.5,68.696266,57.408356,63.636368,83.16521
915.0,68.706764,57.419186,63.6514,83.17868
915.5,68.716934,57.429813,63.666176,83.19163
916.0,68.72742,57.440556,63.681126,83.205124
916.5,68.738815,57.451714,63.696636,83.22013
917.0,68.75141,57.46342,63.712852,83.23705
917.5,68.765274,57.475697,63.729797,83.25597
918.0,68.78029,57.48846,63.74736,83.27668
918.5,68.796165,57.501514,63.765305,83.29871
919.0,68.81216,57.514538,63.78323,83.32091
919.5,68.82767,57.52728,63.80081,83.34233
920.0,68.84292,57.539856,63.81819,83.36334
920.5,68.85824,57.552467,63.835613,83.38447
921.0,68.87325,57.564972,63.8529,83.40513
921.5,68.887505,57.577145,63.86975,83.42458
922.0,68.90137,57.589172,63.886417,83.443436
922.5,68.915474,57.60141,63.90333,83.46269
923.0,68.929955,57.61388,63.92054,83.48254
923.5,68.944595,57.626415,63.937836,83.50266
924.0,68.95908,57.638836,63.955,83.52253
924.5,68.97314,57.65102,63.971867,83.541695
925.0,68.98669,57.662987,63.98844,83.56006
925.5,68.99994,57.674896,64.00495,83.577995
926.0,69.013145,57.68687,64.02155,83.59589
926.5,69.02636,57.69893,64.03825,83.61384
927.0,69.03946,57.71103,64.055,83.63161
927.5,69.05237,57.723183,64.071815,83.64913
928.0,69.065254,57.735474,64.08878,83.666595
928.5,69.07829,57.74799,64.10597,83.684235
929.0,69.091675,57.76075,64.12341,83.702354
929.5,69.10532,57.7736,64.14096,83.7209
930.0,69.118675,57.78624,64.158295,83.73902
930.5,69.1313,57.79847,64.17518,83.75607
931.0,69.14353,57.810448,64.19178,83.77254
931.5,69.1558,57.82242,64.208374,83.78907
932.0,69.168015,57.83436,64.22495,83.805534
932.5,69.179985,57.846195,64.241425,83.82165
933.0,69.19173,57.85795,64.25782,83.83744
933.5,69.20334,57.86968,64.27419,83.853065
934.0,69.215034,57.881474,64.29065,83.86883
934.5,69.22699,57.89339,64.30725,83.88499
935.0,69.23934,57.90544,64.324005,83.90172
935.5,69.25207,57.917572,64.34085,83.91901
936.0,69.264626,57.929527,64.35747,83.936
936.5,69.2765,57.941067,64.373535,83.95183
937.0,69.28743,57.952065,64.38886,83.96604
937.5,69.29728,57.96245,64.40332,83.978325
938.0,69.30606,57.97221,64.41681,83.988556
938.5,69.313736,57.981342,64.42919,83.99646
939.0,69.321045,57.99019,64.44101,84.00336
939.5,69.32905,57.99922,64.453125,84.01142
940.0,69.33735,58.00836,64.46542,84.02006
940.5,69.345245,58.01732,64.47745,84.02796
941.0,69.352684,58.02607,64.48912,84.035
941.5,69.35977,58.034645,64.5005,84.04135
942.0,69.366875,58.043194,64.5118,84.0476
942.5,69.37427,58.05181,64.52316,84.05422
943.0,69.38192,58.0605,64.53464,84.06127
943.5,69.38985,58.069294,64.54631,84.068886
944.0,69.39782,58.0781,64.55803,84.076614
944.5,69.40541,58.086746,64.569435,84.08354
945.0,69.41241,58.09517,64.58046,84.08935
945.5,69.41893,58.103443,64.591324,84.09453
946.0,69.42497,58.111565,64.60204,84.09905
946.5,69.430374,58.119465,64.61247,84.102615
947.0,69.43507,58.127075,64.62243,84.10485
947.5,69.43879,58.13429,64.63158,84.104996
948.0,69.44178,58.14119,64.64004,84.103424
948.5,69.44461,58.148014,64.648285,84.10135
949.0,69.44801,58.15505,64.65687,84.10032
949.5,69.45268,58.16257,64.66633,84.101746
950.0,69.458405,58.170475,64.67643,84.10509
950.5,69.464455,58.17849,64.68655,84.10869
951.0,69.47069,58.18656,64.69662,84.11229
951.5,69.477425,58.19481,64.707,84.11684
952.0,69.48494,58.203358,64.71804,84.12314
952.5,69.493515,58.212376,64.730034,84.13181
953.0,69.50304,58.221836,64.742836,84.14247
953.5,69.51301,58.231483,64.755974,84.15401
954.0,69.52303,58.241188,64.76923,84.16575
954.5,69.53309,58.250977,64.78265,84.17766
955.0,69.54347,58.261005,64.79649,84.190346
955.5,69.554596,58.27148,64.81102,84.204445
956.0,69.56671,58.28246,64.826294,84.2203
956.5,69.57975,58.29383,64.842155,84.237724
957.0,69.59344,58.305504,64.85843,84.25624
957.5,69.60774,58.3175,64.87515,84.27578
958.0,69.62295,58.32993,64.892426,84.29676
958.5,69.63916,58.34279,64.91025,84.319275
959.0,69.656136,58.35601,64.92852,84.34297
959.5,69.67373,58.369576,64.9472,84.3676
960.0,69.69214,58.383595,64.96638,84.39344
960.5,69.711555,58.39816,64.98614,84.42069
961.0,69.73203,58.41328,65.006454,84.44935
961.5,69.75355,58.42891,65.02722,84.47926
962.0,69.77582,58.4449,65.0483,84.51012
962.5,69.79857,58.4611,65.069565,84.541534
963.0,69.82127,58.477272,65.09082,84.57294
963.5,69.84353,58.493233,65.11195,84.603874
964.0,69.86534,58.509003,65.13297,84.63436
964.5,69.88684,58.524685,65.15395,84.664566
965.0,69.908325,58.54041,65.17502,84.694824
965.5,69.92998,58.55625,65.196205,84.72531
966.0,69.95154,58.57211,65.21738,84.75566
966.5,69.9727,58.587814,65.23837,84.78542
967.0,69.99323,58.603264,65.25908,84.814255
967.5,70.01296,58.618378,65.279396,84.841934
968.0,70.031845,58.633114,65.299286,84.86838
968.5,70.04985,58.647423,65.31871,84.893555
969.0,70.06725,58.6614,65.33777,84.91785
969.5,70.084274,58.67512,65.35656,84.94157
970.0,70.10088,58.688633,65.37511,84.96468
970.5,70.117226,58.702076,65.39356,84.9874
971.0,70.13365,58.71557,65.41208,85.01023
971.5,70.15034,58.72914,65.43071,85.03346
972.0,70.167366,58.7428,65.449455,85.05722
972.5,70.18483,58.756577,65.46838,85.081665
973.0,70.202866,58.770477,65.48744,85.10686
973.5,70.22144,58.78444,65.506485,85.13258
974.0,70.24025,58.798294,65.52532,85.15837
974.5,70.259,58.811897,65.54374,85.183716
975.0,70.27743,58.82513,65.56158,85.208206
975.5,70.29543,58.83795,65.57874,85.23165
976.0,70.31348,58.850605,65.59552,85.2547
976.5,70.332054,58.863396,65.61228,85.27814
977.0,70.3508,58.876217,65.62899,85.301605
977.5,70.369316,58.888935,65.64558,85.32474
978.0,70.387505,58.90152,65.662056,85.34751
978.5,70.40529,58.91394,65.67843,85.36988
979.0,70.42265,58.92623,65.69482,85.39198
979.5,70.43978,58.938564,65.71144,85.41417
980.0,70.45719,58.951153,65.72851,85.43707
980.5,70.475204,58.964085,65.746025,85.46095
981.0,70.49389,58.977318,65.763855,85.48572
981.5,70.51313,58.99071,65.78176,85.511055
982.0,70.53304,59.00432,65.799805,85.5371
982.5,70.55391,59.018326,65.81823,85.56436
983.0,70.57559,59.03272,65.83708,85.592735
983.5,70.597824,59.04742,65.85626,85.62192
984.0,70.620224,59.06226,65.87565,85.65141
984.5,70.64249,59.077118,65.89512,85.680855
985.0,70.664635,59.09198,65.91463,85.710236
985.5,70.68665,59.10678,65.93408,85.739456
986.0,70.70865,59.12158,65.95357,85.76867
986.5,70.73077,59.13651,65.97321,85.79813
987.0,70.75286,59.15156,65.99306,85.82773
987.5,70.77482,59.166737,66.01317,85.85746
988.0,70.79659,59.181946,66.03341,85.88715
988.5,70.81801,59.19701,66.05352,85.9164
989.0,70.83924,59.211914,66.07343,85.94531
989.5,70.86051,59.226723,66.09318,85.97409
990.0,70.88194,59.241493,66.1128,86.00291
990.5,70.903656,59.256298,66.13239,86.03195
991.0,70.92551,59.271114,66.15196,86.06108
991.5,70.94742,59.28592,66.17149,86.09025
992.0,70.969536,59.30074,66.19097,86.119545
992.5,70.99181,59.31547,66.21024,86.148796
993.0,71.013824,59.329926,66.22907,86.17737
993.5,71.03523,59.343956,66.247314,86.204834
994.0,71.05607,59.357635,66.26506,86.23125
994.5,71.0766,59.371166,66.28257,86.2571
995.0,71.097435,59.38483,66.30028,86.28348
995.5,71.11901,59.398876,66.3185,86.311066
996.0,71.14131,59.413338,66.33724,86.3398
996.5,71.16415,59.428112,66.35637,86.369385
997.0,71.18728,59.443127,66.375824,86.39953
997.5,71.21058,59.45835,66.39556,86.43006
998.0,71.23382,59.47374,66.41559,86.46077
998.5,71.2569,59.48931,66.435974,86.491646
999.0,71.279854,59.505074,66.45672,86.52271
999.5,71.302666,59.521008,66.47775,86.553894
1000.0,71.3253,59.53707,66.49904,86.58513
1000.5,71.34772,59.55322,66.52049,86.61629
1001.0,71.36962,59.569305,66.54186,86.64677
1001.5,71.390816,59.58517,66.56297,86.67624
1002.0,71.41139,59.60086,66.58387,86.704834
1002.5,71.43161,59.616516,66.60468,86.73285
1003.0,71.45179,59.632248,66.62553,86.76075
1003.5,71.472046,59.64806,66.64645,86.78876
1004.0,71.49198,59.663742,66.66721,86.816284
1004.5,71.51115,59.679043,66.6876,86.84274
1005.0,71.52922,59.6938,66.70742,86.86763
1005.5,71.54604,59.70795,66.72659,86.89074
1006.0,71.56205,59.721725,66.74536,86.91268
1006.5,71.57781,59.735455,66.76406,86.93423
1007.0,71.59382,59.749393,66.78296,86.95606
1007.5,71.61038,59.763725,66.802185,86.97857
1008.0,71.62722,59.77829,66.82161,87.00138
1008.5,71.64406,59.792877,66.84106,87.02418
1009.0,71.661026,59.807484,66.86054,87.04721
1009.5,71.678314,59.822155,66.880135,87.070786
1010.0,71.69598,59.836887,66.89985,87.09497
1010.5,71.71406,59.85169,66.91968,87.119835
1011.0,71.73272,59.86657,66.93968,87.14565
1011.5,71.75201,59.881527,66.9598,87.17237
1012.0,71.77166,59.89645,66.97989,87.199524
1012.5,71.791374,59.91123,66.99979,87.22666
1013.0,71.81077,59.92574,67.019424,87.25336
1013.5,71.82972,59.94002,67.03888,87.27954
1014.0,71.84837,59.954124,67.05817,87.30536
1014.5,71.86669,59.967964,67.07714,87.3306
1015.0,71.88458,59.981518,67.09577,87.355156
1015.5,71.90211,59.994854,67.11416,87.37917
1016.0,71.91918,60.007965,67.13227,87.40252
1016.5,71.93569,60.02081,67.15003,87.42497
1017.0,71.95177,60.033447,67.16752,87.44672
1017.5,71.96759,60.045982,67.18487,87.46809
1018.0,71.98346,60.05856,67.20227,87.489525
1018.5,71.999565,60.07129,67.21987,87.51135
1019.0,72.01579,60.084198,67.23768,87.5334
1019.5,72.032074,60.097332,67.255714,87.555565
1020.0,72.04812,60.11054,67.27381,87.577385
1020.5,72.06364,60.123634,67.29176,87.59842
1021.0,72.07877,60.136574,67.30951,87.618866
1021.5,72.09361,60.149307,67.326965,87.63879
1022.0,72.108406,60.16191,67.344246,87.65856
1022.5,72.1235,60.174572,67.3616,87.67877
1023.0,72.13877,60.18728,67.37899,87.69925
1023.5,72.15407,60.199963,67.39635,87.71971
1024.0,72.16951,60.212715,67.41377,87.7404
1024.5,72.185265,60.225636,67.431404,87.761566
1025.0,72.20084,60.238518,67.448944,87.78244
1025.5,72.21566,60.251022,67.46595,87.802
1026.0,72.23,60.263233,67.4825,87.820656
1026.5,72.2443,60.275322,67.49882,87.83908
1027.0,72.25831,60.28723,67.51481,87.856865
1027.5,72.271866,60.29892,67.530426,87.873795
1028.0,72.285416,60.310616,67.546036,87.89069
1028.5,72.29965,60.32266,67.56217,87.908844
1029.0,72.3152,60.335358,67.57921,87.929184
1029.5,72.33238,60.34888,67.597305,87.952095
1030.0,72.35083,60.363113,67.61626,87.97697
1030.5,72.37016,60.377876,67.63582,88.0032
1031.0,72.39021,60.393036,67.65584,88.03051
1031.5,72.41076,60.408436,67.676125,88.05854
1032.0,72.431404,60.423885,67.69647,88.08673
1032.5,72.45185,60.439247,67.71671,88.11464
1033.0,72.47201,60.454483,67.73679,88.142105
1033.5,72.49192,60.46961,67.756744,88.16923
1034.0,72.5122,60.484917,67.77691,88.19688
1034.5,72.533325,60.500683,67.797554,88.22571
1035.0,72.55474,60.516666,67.818436,88.25498
1035.5,72.575745,60.532505,67.83912,88.28364
1036.0,72.59596,60.548008,67.85939,88.31113
1036.5,72.6153,60.56313,67.87922,88.33731
1037.0,72.63414,60.577965,67.8987,88.36273
1037.5,72.65262,60.592484,67.9178,88.387535
1038.0,72.67033,60.6065,67.93623,88.41101
1038.5,72.68692,60.61986,67.953735,88.43251
1039.0,72.7028,60.63277,67.9706,88.45273
1039.5,72.71855,60.645557,67.98729,88.47272
1040.0,72.73374,60.658062,68.003555,88.49171
1040.5,72.747635,60.669975,68.01886,88.5083
1041.0,72.76017,60.681355,68.03325,88.52241
1041.5,72.77201,60.69253,68.04737,88.53547
1042.0,72.78364,60.703667,68.06143,88.54822
1042.5,72.79495,60.714645,68.07517,88.56024
1043.0,72.80605,60.7255,68.088554,88.57154
1043.5,72.81714,60.73631,68.10167,88.58237
1044.0,72.82809,60.74706,68.11449,88.592545
1044.5,72.838936,60.757767,68.12711,88.60231
1045.0,72.84974,60.768456,68.139496,88.611534
1045.5,72.86014,60.779,68.15122,88.61916
1046.0,72.8698,60.789288,68.16218,88.62475
1046.5,72.87884,60.799362,68.17263,88.62894
1047.0,72.88741,60.809273,68.18272,88.63211
1047.5,72.895546,60.81903,68.1924,88.63419
1048.0,72.90345,60.82871,68.201706,88.63532
1048.5,72.91116,60.83833,68.21053,88.63527
1049.0,72.91861,60.847862,68.2188,88.63379
1049.5,72.92573,60.857296,68.226524,88.63085
1050.0,72.93189,60.86641,68.2333,88.625336
1050.5,72.936516,60.875,68.238716,88.616005
1051.0,72.9398,60.88313,68.242874,88.60314
1051.5,72.94215,60.890953,68.246056,88.587494
1052.0,72.94422,60.898705,68.24873,88.57047
1052.5,72.946655,60.90659,68.2514,88.553474
1053.0,72.949585,60.914673,68.254234,88.53697
1053.5,72.95301,60.92294,68.25728,88.52114
1054.0,72.95659,60.93124,68.26048,88.50579
1054.5,72.96026,60.939575,68.263885,88.49105
1055.0,72.96449,60.94811,68.267784,88.47772
1055.5,72.969696,60.95702,68.27233,88.4663
1056.0,72.97623,60.966473,68.2777,88.457245
1056.5,72.98426,60.97654,68.28393,88.45067
1057.0,72.99344,60.98708,68.29079,88.44595
1057.5,73.00332,60.997917,68.29802,88.44232
1058.0,73.01287,61.008625,68.304985,88.43795
1058.5,73.02113,61.01884,68.31106,88.431015
1059.0,73.028244,61.028606,68.31635,88.42182
1059.5,73.03471,61.038113,68.32127,88.41158
1060.0,73.04092,61.0475,68.32615,88.40121
1060.5,73.04713,61.05687,68.33124,88.39146
1061.0,73.053024,61.06609,68.33631,88.381645
1061.5,73.05811,61.07499,68.34093,88.37056
1062.0,73.06204,61.083477,68.34477,88.357254
1062.5,73.06534,61.09174,68.34838,88.34326
1063.0,73.068596,61.099987,68.35221,88.32987
1063.5,73.07223,61.108376,68.35651,88.317764
1064.0,73.076614,61.117043,68.36141,88.3074
1064.5,73.08182,61.126007,68.36684,88.29857
1065.0,73.08767,61.13521,68.37268,88.290955
1065.5,73.094154,61.14465,68.379005,88.28472
1066.0,73.101364,61.154373,68.38585,88.28001
1066.5,73.10919,61.164326,68.39314,88.27655
1067.0,73.117355,61.174393,68.40083,88.27423
1067.5,73.126,61.18462,68.40924,88.27382
1068.0,73.135254,61.195065,68.4185,88.27568
1068.5,73.14498,61.205673,68.42846,88.27936
1069.0,73.155304,61.2165,68.439,88.284645
1069.5,73.166245,61.227554,68.45002,88.29128
1070.0,73.17795,61.238895,68.46166,88.29964
1070.5,73.19075,61.250645,68.474304,88.31071
1071.0,73.20451,61.262737,68.488,88.32455
1071.5,73.219,61.27508,68.50264,88.34081
1072.0,73.234024,61.287678,68.51811,88.359
1072.5,73.24945,61.30065,68.534256,88.378296
1073.0,73.265495,61.314056,68.551056,88.39881
1073.5,73.282196,61.32781,68.56838,88.42052
1074.0,73.29978,61.34196,68.58628,88.44371
1074.5,73.31844,61.35659,68.60478,88.468506
1075.0,73.33758,61.371445,68.62358,88.49408
1075.5,73.35659,61.386223,68.64236,88.519554
1076.0,73.37492,61.400665,68.66071,88.544014
1076.5,73.39217,61.41458,68.678314,88.56662
1077.0,73.40839,61.42795,68.69508,88.587364
1077.5,73.423615,61.440815,68.71092,88.60605
1078.0,73.43833,61.45342,68.72617,88.623436
1078.5,73.453384,61.46613,68.74154,88.64127
1079.0,73.468956,61.47903,68.75721,88.66006
1079.5,73.48497,61.492104,68.77315,88.6796
1080.0,73.50163,61.505436,68.78944,88.70018
1080.5,73.51912,61.519096,68.80613,88.72198
1081.0,73.5371,61.532944,68.82299,88.74438
1081.5,73.55513,61.54679,68.839645,88.76639
1082.0,73.57342,61.56077,68.85613,88.7881
1082.5,73.59225,61.57499,68.872635,88.81005
1083.0,73.61135,61.58933,68.88925,88.83234
