name,value
model₊ploss_net₊nn₊p[290],-0.001025888287293786
model₊ploss_net₊nn₊p[291],0.010854059300261341
model₊ploss_net₊nn₊p[292],-0.021814518766115704
model₊ploss_net₊nn₊p[293],0.01559812427849506
model₊ploss_net₊nn₊p[294],-0.001711856549303078
model₊ploss_net₊nn₊p[295],-0.013117775085029327
model₊ploss_net₊nn₊p[296],0.026484781665803408
model₊ploss_net₊nn₊p[297],-0.016679504037388576
model₊ploss_net₊nn₊p[298],0.0014882892753226677
model₊ploss_net₊nn₊p[299],0.01253417850059278
model₊ploss_net₊nn₊p[300],-0.026436706242812802
model₊ploss_net₊nn₊p[301],0.014320598285945238
model₊ploss_net₊nn₊p[302],-0.002179069618115899
model₊ploss_net₊nn₊p[303],-0.013000725274647953
model₊ploss_net₊nn₊p[304],0.026025157648967318
model₊ploss_net₊nn₊p[305],0.01542147367800809
model₊ploss_net₊nn₊p[306],-0.00044643884905556605
model₊ploss_net₊nn₊p[307],-0.011113929071765245
model₊ploss_net₊nn₊p[308],0.022716322387241927
model₊cap_block₊caps[1],-5.567401583928786
model₊cap_block₊caps[2],-5.170179826064866
model₊cap_block₊caps[3],-5.199494603035761
model₊cap_block₊caps[4],-5.278613120999337
u0_stripe_1,0.17237831173286883
u0_stripe_2,0.13818626601743708
u0_stripe_3,0.11211163453871766
u0_stripe_4,0.14019676757797503
u0_stripe_5,0.2317239826940961
u0_stripe_6,0.17833931421905763
u0_stripe_7,0.13389521817685907
u0_stripe_8,0.16263971598622237
u0_stripe_9,0.26914209970632197
u0_stripe_10,0.20672797646084104
u0_stripe_11,0.15144962595462305
u0_stripe_12,0.18473693243649525
u0_stripe_13,0.29355884374948343
u0_stripe_14,0.2265566346040884
u0_stripe_15,0.1645697669030772
u0_stripe_16,0.20530944513946991
u0_stripe_17,0.31053388580443086
u0_stripe_18,0.24144790795703555
u0_stripe_19,0.17463940492159583
u0_stripe_20,0.2244103000275179
u0_stripe_21,0.3220383920131005
u0_stripe_22,0.2517297142376148
u0_stripe_23,0.18154902212510587
u0_stripe_24,0.24126658866424086
u0_stripe_25,0.3303717992748418
u0_stripe_26,0.2595464327899732
u0_stripe_27,0.1868754867190905
u0_stripe_28,0.25559703422965224
u0_stripe_29,0.3368765326802018
u0_stripe_30,0.2658481556725007
u0_stripe_31,0.19153635481559805
u0_stripe_32,0.2681655381008776
u0_stripe_33,0.3415367389086412
u0_stripe_34,0.2702675755318115
u0_stripe_35,0.1945377966800816
u0_stripe_36,0.27876036005660126
u0_stripe_37,0.3435420119035338
u0_stripe_38,0.2723776273363926
u0_stripe_39,0.19530210319824404
u0_stripe_40,0.287087303585138
u0_stripe_41,0.34560207236748175
u0_stripe_42,0.27464538213902995
u0_stripe_43,0.19703527696013354
u0_stripe_44,0.2943060057972058
u0_stripe_45,0.3484340262194402
u0_stripe_46,0.27725761985518504
u0_stripe_47,0.19941790566453613
u0_stripe_48,0.3010392885498631
u0_stripe_49,0.35089642362857454
u0_stripe_50,0.27982549525754474
u0_stripe_51,0.20148537661514446
u0_stripe_52,0.30706058185644736
u0_stripe_53,0.3527861215273933
u0_stripe_54,0.28194354724430376
u0_stripe_55,0.20314960245124272
u0_stripe_56,0.31223670015749516
u0_stripe_57,0.3547909596885863
u0_stripe_58,0.28362459180732286
u0_stripe_59,0.20473792636700452
u0_stripe_60,0.3168283136674967
u0_stripe_61,0.35616902652408056
u0_stripe_62,0.2852186925771035
u0_stripe_63,0.20554611285864371
u0_stripe_64,0.32035262015401883
u0_stripe_65,0.3573916386628646
u0_stripe_66,0.2860945857035195
u0_stripe_67,0.2063647930433295
u0_stripe_68,0.32353210806693106
u0_stripe_69,0.35800670549422897
u0_stripe_70,0.2868300514824526
u0_stripe_71,0.20677402565717456
u0_stripe_72,0.3262559573705203
u0_stripe_73,0.35803057876964994
u0_stripe_74,0.28702373462721764
u0_stripe_75,0.20640711311828538
u0_stripe_76,0.3282880043411402
u0_stripe_77,0.35852337926297867
u0_stripe_78,0.2875002659151203
u0_stripe_79,0.20706057919180865
u0_stripe_80,0.33007514842081065
u0_stripe_81,0.3587906506467542
u0_stripe_82,0.2877757260897951
u0_stripe_83,0.20739399720701665
u0_stripe_84,0.3315970887374094
u0_stripe_85,0.3593010099475685
u0_stripe_86,0.2881891607919628
u0_stripe_87,0.20772850197731246
u0_stripe_88,0.3330315511581854
u0_stripe_89,0.3589384970148711
u0_stripe_90,0.2878575299680785
u0_stripe_91,0.20721369334247156
u0_stripe_92,0.3335480604226386
u0_stripe_93,0.3592397377289983
u0_stripe_94,0.28831051416699083
u0_stripe_95,0.20757749176592882
u0_stripe_96,0.33456514139656374
u0_stripe_97,0.35975229370557676
u0_stripe_98,0.2887959307847738
u0_stripe_99,0.20810704941703545
u0_stripe_100,0.33530009080345297
u0_stripe_101,0.3598688926716087
u0_stripe_102,0.28895453775200103
u0_stripe_103,0.2081531916115547
u0_stripe_104,0.33586972923783287
u0_stripe_105,0.3600827235271327
u0_stripe_106,0.28908259614107457
u0_stripe_107,0.20814898719189348
u0_stripe_108,0.33666079242494906
u0_stripe_109,0.3606206183165402
u0_stripe_110,0.28963314475693397
u0_stripe_111,0.20885960850729224
u0_stripe_112,0.33739699901285397
u0_stripe_113,0.3612605823950108
u0_stripe_114,0.29012685993974424
u0_stripe_115,0.2094782159486695
u0_stripe_116,0.33809371348305456
u0_stripe_117,0.3612647121377657
u0_stripe_118,0.2902008993276264
u0_stripe_119,0.2092888972101934
u0_stripe_120,0.3385929200946971
u0_stripe_121,0.3606246570024493
u0_stripe_122,0.28960532129501415
u0_stripe_123,0.2083791202612448
u0_stripe_124,0.33865835274077083
u0_stripe_125,0.3607025897043418
u0_stripe_126,0.28971871132766946
u0_stripe_127,0.20875561183280308
u0_stripe_128,0.338780968809599
u0_stripe_129,0.3612276032399979
u0_stripe_130,0.29041041151448266
u0_stripe_131,0.20937333556451912
u0_stripe_132,0.33921945798049025
u0_stripe_133,0.36129940481150535
u0_stripe_134,0.2904315263841654
u0_stripe_135,0.20932214015114384
u0_stripe_136,0.3397115098878207
u0_stripe_137,0.36117042516454945
u0_stripe_138,0.2901198620220431
u0_stripe_139,0.20894859059944307
u0_stripe_140,0.3398719978619465
u0_stripe_141,0.361790684870527
u0_stripe_142,0.290760063036727
u0_stripe_143,0.20966964110132597
u0_stripe_144,0.3404370731473355
u0_stripe_145,0.36294116268449744
u0_stripe_146,0.2919491375312101
u0_stripe_147,0.2108353630757362
u0_stripe_148,0.3413828708663809
u0_stripe_149,0.3632741248347535
u0_stripe_150,0.29213768432725445
u0_stripe_151,0.21087868787745231
u0_stripe_152,0.34219049161255893
u0_stripe_153,0.3629360980354275
u0_stripe_154,0.29186591287112335
u0_stripe_155,0.21043220827122466
u0_stripe_156,0.34251947980969566
u0_stripe_157,0.3631737424907221
u0_stripe_158,0.29224717938922995
u0_stripe_159,0.2109846580044021
u0_stripe_160,0.3430001933447656
u0_stripe_161,0.36358718676309926
u0_stripe_162,0.2925403138709524
u0_stripe_163,0.211141251181821
u0_stripe_164,0.34350890685643154
u0_stripe_165,0.3632982226665181
u0_stripe_166,0.29222290881683044
u0_stripe_167,0.21068344723191085
u0_stripe_168,0.34367261679825234
u0_stripe_169,0.3633542221045095
u0_stripe_170,0.29232976632592167
u0_stripe_171,0.21093657783251976
u0_stripe_172,0.34393416370440927
u0_stripe_173,0.3639508893061532
u0_stripe_174,0.2930894674417343
u0_stripe_175,0.2118165282103458
u0_stripe_176,0.34457286677336807
u0_stripe_177,0.3645825588201257
u0_stripe_178,0.29357866101185576
u0_stripe_179,0.21251321664302206
u0_stripe_180,0.34521342402976324
u0_stripe_181,0.36469388038574124
u0_stripe_182,0.29360173079484936
u0_stripe_183,0.21200786955595924
u0_stripe_184,0.34578864196126957
u0_stripe_185,0.3645534593245526
u0_stripe_186,0.2934992873840829
u0_stripe_187,0.21175767443315865
u0_stripe_188,0.3458117403233565
u0_stripe_189,0.36484482107003496
u0_stripe_190,0.2935389689389012
u0_stripe_191,0.21205986049977388
u0_stripe_192,0.345897293118608
u0_stripe_193,0.36445107529453125
u0_stripe_194,0.2932673365939591
u0_stripe_195,0.2116899764252048
u0_stripe_196,0.3456675489584132
u0_stripe_197,0.3636047822882139
u0_stripe_198,0.2925253800610814
u0_stripe_199,0.2108004043775895
u0_stripe_200,0.3453771130189972
u0_stripe_201,0.36296956498784877
u0_stripe_202,0.29190651480986096
u0_stripe_203,0.21019631091254992
u0_stripe_204,0.3446218337270703
u0_stripe_205,0.3635710803896374
u0_stripe_206,0.29254471069917687
u0_stripe_207,0.21118453000331916
u0_stripe_208,0.34485807392680184
u0_stripe_209,0.36371602364812217
u0_stripe_210,0.2926538368309155
u0_stripe_211,0.2112986335296531
u0_stripe_212,0.34509795574106644
u0_stripe_213,0.36325411222842047
u0_stripe_214,0.2924165055102607
u0_stripe_215,0.2107015140273486
u0_stripe_216,0.34512772054439833
u0_stripe_217,0.3633181036613124
u0_stripe_218,0.2922838683181961
u0_stripe_219,0.2108478069849395
u0_stripe_220,0.34490809937072564
u0_stripe_221,0.3638359449575297
u0_stripe_222,0.2925238661372137
u0_stripe_223,0.21117307284281903
u0_stripe_224,0.3448386978824374
u0_stripe_225,0.36215245545257285
u0_stripe_226,0.2915957047896516
u0_stripe_227,0.20997658734252006
u0_stripe_228,0.34437090913556373
u0_stripe_229,0.31914619027574304
u0_stripe_230,0.2696696414175826
u0_stripe_231,0.20229489752082322
u0_stripe_232,0.3341823815456122
u0_stripe_233,0.2944942863478438
u0_stripe_234,0.25452500507455106
u0_stripe_235,0.19446310562748714
u0_stripe_236,0.3245666069325665
u0_stripe_237,0.28004645943552026
u0_stripe_238,0.24398576340059772
u0_stripe_239,0.18810432650314135
u0_stripe_240,0.3153006391846137
u0_stripe_241,0.27025835043945257
u0_stripe_242,0.23565960457656318
u0_stripe_243,0.18210224958724872
u0_stripe_244,0.30657243138665335
u0_stripe_245,0.2635578666538708
u0_stripe_246,0.22994494187850903
u0_stripe_247,0.1779586692382194
u0_stripe_248,0.2988354330204062
u0_stripe_249,0.2595790730494454
u0_stripe_250,0.2265068501103893
u0_stripe_251,0.17525294726774587
u0_stripe_252,0.29236879236340735
u0_stripe_253,0.256880057612155
u0_stripe_254,0.22409916798193583
u0_stripe_255,0.17346577476018313
u0_stripe_256,0.2867257842376937
u0_stripe_257,0.2544021861263517
u0_stripe_258,0.22164392310292108
u0_stripe_259,0.17118335741090732
u0_stripe_260,0.28177239869069803
u0_stripe_261,0.25246144949023747
u0_stripe_262,0.2196897530418313
u0_stripe_263,0.16960434741882707
u0_stripe_264,0.27783644523505713
u0_stripe_265,0.25179097059919114
u0_stripe_266,0.21880048117882836
u0_stripe_267,0.1688700880939549
u0_stripe_268,0.2747588929361123
u0_stripe_269,0.2512122048813826
u0_stripe_270,0.2184674281517391
u0_stripe_271,0.16863095204877646
u0_stripe_272,0.27247368851345294
u0_stripe_273,0.25161819713632555
u0_stripe_274,0.21884046409170133
u0_stripe_275,0.1689980056612877
u0_stripe_276,0.27120314761454356
u0_stripe_277,0.25095054653367505
u0_stripe_278,0.21798351168480803
u0_stripe_279,0.168079789134268
u0_stripe_280,0.26971038567711636
u0_stripe_281,0.25029132587274405
u0_stripe_282,0.21740156520530818
u0_stripe_283,0.16758172277493197
u0_stripe_284,0.2684638556406256
u0_stripe_285,0.25048721673876073
u0_stripe_286,0.21734478103994426
u0_stripe_287,0.167685289733481
u0_stripe_288,0.26754431301498544
u0_stripe_289,0.25064097032811555
u0_stripe_290,0.21751268825350759
u0_stripe_291,0.1679097947147067
u0_stripe_292,0.26678292353110045
u0_stripe_293,0.25054371026175154
u0_stripe_294,0.21750948890807587
u0_stripe_295,0.16767094343371822
u0_stripe_296,0.2664183116515892
u0_stripe_297,0.2503492367330478
u0_stripe_298,0.21728688708944027
u0_stripe_299,0.1674039835389042
u0_stripe_300,0.26594723479558674
u0_stripe_301,0.25081372389183304
u0_stripe_302,0.21774741370784334
u0_stripe_303,0.16791244114136386
u0_stripe_304,0.2662250735097317
u0_stripe_305,0.2513238075826322
u0_stripe_306,0.21823208445450704
u0_stripe_307,0.16848023140004437
u0_stripe_308,0.2662646406637135
u0_stripe_309,0.25159142399633094
u0_stripe_310,0.21864950044606007
u0_stripe_311,0.16882330894714603
u0_stripe_312,0.26626504434770704
u0_stripe_313,0.25160069814073527
u0_stripe_314,0.21845418507610279
u0_stripe_315,0.16869137703054304
u0_stripe_316,0.26638042138614204
u0_stripe_317,0.25101694858182333
u0_stripe_318,0.21782292789613214
u0_stripe_319,0.16785977203097732
u0_stripe_320,0.2660687431655872
u0_stripe_321,0.2509625113754658
u0_stripe_322,0.21787501636068374
u0_stripe_323,0.1678977031027133
u0_stripe_324,0.26590373113341664
u0_stripe_325,0.25103359036418005
u0_stripe_326,0.21812220940675198
u0_stripe_327,0.16817981292607873
u0_stripe_328,0.26578290322132336
u0_stripe_329,0.25062147023692416
u0_stripe_330,0.21759578829568263
u0_stripe_331,0.167708077022217
u0_stripe_332,0.2654945692118087
u0_stripe_333,0.2501608106115753
u0_stripe_334,0.21713747098556774
u0_stripe_335,0.1673212258608258
u0_stripe_336,0.2652313970201534
u0_stripe_337,0.25000691376085404
u0_stripe_338,0.2169075164410862
u0_stripe_339,0.16723631523705618
u0_stripe_340,0.26492202262454173
u0_stripe_341,0.2503343258133111
u0_stripe_342,0.2172442728103145
u0_stripe_343,0.16773925287888566
u0_stripe_344,0.26494518934778105
u0_stripe_345,0.2508998754044481
u0_stripe_346,0.2180106998069162
u0_stripe_347,0.1683832389904246
u0_stripe_348,0.26525444806240017
u0_stripe_349,0.2507038274999458
u0_stripe_350,0.21771510242547285
u0_stripe_351,0.16792523011621155
u0_stripe_352,0.26529651360439255
u0_stripe_353,0.2503806293451421
u0_stripe_354,0.21734420711834243
u0_stripe_355,0.16740469903543248
u0_stripe_356,0.2652614499501499
u0_stripe_357,0.25038795765872657
u0_stripe_358,0.21732399518938056
u0_stripe_359,0.16742831746069153
u0_stripe_360,0.2651652912451837
u0_stripe_361,0.25057552560640955
u0_stripe_362,0.2176074023270062
u0_stripe_363,0.16786724751528365
u0_stripe_364,0.2653044830133434
u0_stripe_365,0.2501086585096303
u0_stripe_366,0.21705488858566427
u0_stripe_367,0.16724338682973394
u0_stripe_368,0.2648906562949675
u0_stripe_369,0.24884284936099196
u0_stripe_370,0.21597865366291774
u0_stripe_371,0.166090275917207
u0_stripe_372,0.26387392799367
u0_stripe_373,0.24844388424017994
u0_stripe_374,0.21550605166542575
u0_stripe_375,0.16573741321981156
u0_stripe_376,0.2631376462395414
u0_stripe_377,0.24843154217943914
u0_stripe_378,0.21549025683787046
u0_stripe_379,0.1658944565738373
u0_stripe_380,0.2627868235995028
